date,state,fips,cases,deaths
2021-12-29,Virgin Islands,78,8477,88
2021-12-29,Virginia,51,1087400,15541
2021-12-29,Washington,53,845967,9889
2021-12-29,West Virginia,54,325514,5305
2021-12-29,Wisconsin,55,1103932,11119
2021-12-29,Wyoming,56,115242,1526
2021-12-30,Alabama,1,888563,16455
2021-12-30,Alaska,2,156130,954
2021-12-30,American Samoa,60,11,0
2021-12-30,Arizona,4,1373767,24212
2021-12-30,Arkansas,5,562529,9131
2021-12-30,California,6,5457967,76644
2021-12-30,Colorado,8,923970,10441
2021-12-30,Connecticut,9,510188,9160
2021-12-30,Delaware,10,176863,2286
2021-12-30,District of Columbia,11,94286,1211
2021-12-30,Florida,12,4090000,62480
2021-12-30,Georgia,13,1776361,30260
2021-12-30,Guam,66,20535,271
2021-12-30,Hawaii,15,106350,1082
2021-12-30,Idaho,16,319442,4163
2021-12-30,Illinois,17,2154058,31017
2021-12-30,Indiana,18,1250565,19037
2021-12-30,Iowa,19,575501,7858
2021-12-30,Kansas,20,520500,7030
2021-12-30,Kentucky,21,862263,12149
2021-12-30,Louisiana,22,828695,14986
2021-12-30,Maine,23,145629,1527
2021-12-30,Maryland,24,700789,11758
2021-12-30,Massachusetts,25,1117911,20221
2021-12-30,Michigan,26,1706355,28984
2021-12-30,Minnesota,27,1022352,10656
2021-12-30,Mississippi,28,543737,10450
2021-12-30,Missouri,29,1022471,16223
2021-12-30,Montana,30,197784,2907
2021-12-30,Nebraska,31,338257,3336
2021-12-30,Nevada,32,501181,8420
2021-12-30,New Hampshire,33,198667,1961
2021-12-30,New Jersey,34,1530529,29000
2021-12-30,New Mexico,35,350043,5857
2021-12-30,New York,36,3395166,58917
2021-12-30,North Carolina,37,1666852,19409
2021-12-30,North Dakota,38,173424,2052
2021-12-30,Northern Mariana Islands,69,3208,13
2021-12-30,Ohio,39,1995497,28780
2021-12-30,Oklahoma,40,704964,11552
2021-12-30,Oregon,41,421263,5655
2021-12-30,Pennsylvania,42,2015367,36639
2021-12-30,Puerto Rico,72,291129,3298
2021-12-30,Rhode Island,44,231096,3066
2021-12-30,South Carolina,45,966259,14617
2021-12-30,South Dakota,46,179204,2486
2021-12-30,Tennessee,47,1379917,20640
2021-12-30,Texas,48,4574376,76061
2021-12-30,Utah,49,637144,3787
2021-12-30,Vermont,50,64447,471
2021-12-30,Virgin Islands,78,9055,89
2021-12-30,Virginia,51,1100900,15565
2021-12-30,Washington,53,852824,9904
2021-12-30,West Virginia,54,328162,5336
2021-12-30,Wisconsin,55,1112659,11151
2021-12-30,Wyoming,56,115638,1526
2021-12-31,Alabama,1,896614,16455
2021-12-31,Alaska,2,156130,954
2021-12-31,American Samoa,60,11,0
2021-12-31,Arizona,4,1381488,24229
2021-12-31,Arkansas,5,566486,9148
2021-12-31,California,6,5515613,76709
2021-12-31,Colorado,8,933257,10480
2021-12-31,Connecticut,9,510188,9160
2021-12-31,Delaware,10,180366,2286
2021-12-31,District of Columbia,11,94286,1211
2021-12-31,Florida,12,4166392,62504
2021-12-31,Georgia,13,1798497,30283
2021-12-31,Guam,66,20576,271
2021-12-31,Hawaii,15,109576,1087
2021-12-31,Idaho,16,319442,4163
2021-12-31,Illinois,17,2154058,31017
2021-12-31,Indiana,18,1250565,19037
2021-12-31,Iowa,19,575501,7858
2021-12-31,Kansas,20,520500,7030
2021-12-31,Kentucky,21,864599,12149
2021-12-31,Louisiana,22,828695,14986
2021-12-31,Maine,23,146736,1531
2021-12-31,Maryland,24,700789,11758
2021-12-31,Massachusetts,25,1140614,20273
2021-12-31,Michigan,26,1706355,28984
2021-12-31,Minnesota,27,1022352,10656
2021-12-31,Mississippi,28,543737,10450
2021-12-31,Missouri,29,1023310,16223
2021-12-31,Montana,30,197784,2907
2021-12-31,Nebraska,31,338257,3336
2021-12-31,Nevada,32,501181,8420
2021-12-31,New Hampshire,33,198667,1961
2021-12-31,New Jersey,34,1564253,29037
2021-12-31,New Mexico,35,350043,5857
2021-12-31,New York,36,3473970,58993
2021-12-31,North Carolina,37,1685504,19436
2021-12-31,North Dakota,38,174220,2057
2021-12-31,Northern Mariana Islands,69,3255,13
2021-12-31,Ohio,39,2016095,29447
2021-12-31,Oklahoma,40,708938,11552
2021-12-31,Oregon,41,421263,5655
2021-12-31,Pennsylvania,42,2036424,36705
2021-12-31,Puerto Rico,72,305905,3305
2021-12-31,Rhode Island,44,231096,3066
2021-12-31,South Carolina,45,975320,14636
2021-12-31,South Dakota,46,179204,2486
2021-12-31,Tennessee,47,1379917,20640
2021-12-31,Texas,48,4574881,76062
2021-12-31,Utah,49,637144,3787
2021-12-31,Vermont,50,64447,471
2021-12-31,Virgin Islands,78,9055,89
2021-12-31,Virginia,51,1118518,15587
2021-12-31,Washington,53,852824,9904
2021-12-31,West Virginia,54,328162,5336
2021-12-31,Wisconsin,55,1120669,11173
2021-12-31,Wyoming,56,115638,1526
2022-1-1,Alabama,1,896614,16455
2022-1-1,Alaska,2,156130,954
2022-1-1,American Samoa,60,11,0
2022-1-1,Arizona,4,1389708,24354
2022-1-1,Arkansas,5,570641,9180
2022-1-1,California,6,5515613,76709
2022-1-1,Colorado,8,933257,10480
2022-1-1,Connecticut,9,510188,9160
2022-1-1,Delaware,10,183880,2286
2022-1-1,District of Columbia,11,94286,1211
2022-1-1,Florida,12,4166392,62504
2022-1-1,Georgia,13,1798497,30283
2022-1-1,Guam,66,20576,271
2022-1-1,Hawaii,15,112283,1091
2022-1-1,Idaho,16,319442,4163
2022-1-1,Illinois,17,2154058,31017
2022-1-1,Indiana,18,1250565,19037
2022-1-1,Iowa,19,575501,7858
2022-1-1,Kansas,20,520500,7030
2022-1-1,Kentucky,21,866041,12149
2022-1-1,Louisiana,22,828695,14986
2022-1-1,Maine,23,146736,1531
2022-1-1,Maryland,24,700789,11758
2022-1-1,Massachusetts,25,1140614,20273
2022-1-1,Michigan,26,1706355,28984
2022-1-1,Minnesota,27,1022352,10656
2022-1-1,Mississippi,28,543737,10450
2022-1-1,Missouri,29,1023310,16227
2022-1-1,Montana,30,197784,2907
2022-1-1,Nebraska,31,338257,3336
2022-1-1,Nevada,32,501181,8420
2022-1-1,New Hampshire,33,198667,1961
2022-1-1,New Jersey,34,1596644,29053
2022-1-1,New Mexico,35,350043,5857
2022-1-1,New York,36,3555047,59072
2022-1-1,North Carolina,37,1685504,19436
2022-1-1,North Dakota,38,174671,2057
2022-1-1,Northern Mariana Islands,69,3287,14
2022-1-1,Ohio,39,2016095,29447
2022-1-1,Oklahoma,40,708938,11552
2022-1-1,Oregon,41,421263,5655
2022-1-1,Pennsylvania,42,2059613,36714
2022-1-1,Puerto Rico,72,305905,3308
2022-1-1,Rhode Island,44,231096,3066
2022-1-1,South Carolina,45,975320,14636
2022-1-1,South Dakota,46,179204,2486
2022-1-1,Tennessee,47,1379917,20640
2022-1-1,Texas,48,4578763,76062
2022-1-1,Utah,49,637144,3787
2022-1-1,Vermont,50,64447,471
2022-1-1,Virgin Islands,78,9055,89
2022-1-1,Virginia,51,1118518,15587
2022-1-1,Washington,53,852824,9904
2022-1-1,West Virginia,54,328162,5336
2022-1-1,Wisconsin,55,1120669,11173
2022-1-1,Wyoming,56,115638,1526
2022-1-2,Alabama,1,909541,16455
2022-1-2,Alaska,2,156130,954
2022-1-2,American Samoa,60,11,0
2022-1-2,Arizona,4,1390409,24355
2022-1-2,Arkansas,5,572822,9196
2022-1-2,California,6,5560323,76712
2022-1-2,Colorado,8,936422,10485
2022-1-2,Connecticut,9,510188,9160
2022-1-2,Delaware,10,186996,2286
2022-1-2,District of Columbia,11,94286,1211
2022-1-2,Florida,12,4166392,62504
2022-1-2,Georgia,13,1798497,30283
2022-1-2,Guam,66,20576,271
2022-1-2,Hawaii,15,115400,1091
2022-1-2,Idaho,16,319442,4163
2022-1-2,Illinois,17,2154058,31017
2022-1-2,Indiana,18,1250565,19037
2022-1-2,Iowa,19,575501,7858
2022-1-2,Kansas,20,520500,7030
2022-1-2,Kentucky,21,866894,12149
2022-1-2,Louisiana,22,828695,14986
2022-1-2,Maine,23,146736,1531
2022-1-2,Maryland,24,737437,11870
2022-1-2,Massachusetts,25,1140614,20273
2022-1-2,Michigan,26,1706355,28984
2022-1-2,Minnesota,27,1022352,10656
2022-1-2,Mississippi,28,543737,10450
2022-1-2,Missouri,29,1029231,16233
2022-1-2,Montana,30,197784,2907
2022-1-2,Nebraska,31,338257,3336
2022-1-2,Nevada,32,501181,8420
2022-1-2,New Hampshire,33,198667,1961
2022-1-2,New Jersey,34,1623096,29056
2022-1-2,New Mexico,35,350043,5857
2022-1-2,New York,36,3617589,59152
2022-1-2,North Carolina,37,1685504,19436
2022-1-2,North Dakota,38,174787,2057
2022-1-2,Northern Mariana Islands,69,3297,17
2022-1-2,Ohio,39,2053721,29447
2022-1-2,Oklahoma,40,708938,11552
2022-1-2,Oregon,41,421263,5655
2022-1-2,Pennsylvania,42,2077224,36715
2022-1-2,Puerto Rico,72,332003,3310
2022-1-2,Rhode Island,44,231096,3066
2022-1-2,South Carolina,45,975320,14636
2022-1-2,South Dakota,46,179204,2486
2022-1-2,Tennessee,47,1379917,20640
2022-1-2,Texas,48,4581606,76062
2022-1-2,Utah,49,637144,3787
2022-1-2,Vermont,50,64447,471
2022-1-2,Virgin Islands,78,9055,89
2022-1-2,Virginia,51,1118518,15587
2022-1-2,Washington,53,852824,9904
2022-1-2,West Virginia,54,328162,5336
2022-1-2,Wisconsin,55,1120669,11173
2022-1-2,Wyoming,56,115638,1526
2022-1-3,Alabama,1,913603,16455
2022-1-3,Alaska,2,159019,955
2022-1-3,American Samoa,60,11,0
2022-1-3,Arizona,4,1404601,24355
2022-1-3,Arkansas,5,574572,9221
2022-1-3,California,6,5606685,76745
2022-1-3,Colorado,8,959215,10509
2022-1-3,Connecticut,9,533866,9210
2022-1-3,Delaware,10,189382,2286
2022-1-3,District of Columbia,11,103487,1218
2022-1-3,Florida,12,4166392,62504
2022-1-3,Georgia,13,1798497,30283
2022-1-3,Guam,66,20576,271
2022-1-3,Hawaii,15,118330,1091
2022-1-3,Idaho,16,320862,4170
2022-1-3,Illinois,17,2243215,31212
2022-1-3,Indiana,18,1282001,19084
2022-1-3,Iowa,19,575501,7858
2022-1-3,Kansas,20,534978,7072
2022-1-3,Kentucky,21,885062,12267
2022-1-3,Louisiana,22,859856,15001
2022-1-3,Maine,23,146736,1531
2022-1-3,Maryland,24,751688,11896
2022-1-3,Massachusetts,25,1173704,20315
2022-1-3,Michigan,26,1771160,29307
2022-1-3,Minnesota,27,1029126,10704
2022-1-3,Mississippi,28,561262,10455
2022-1-3,Missouri,29,1049387,16237
2022-1-3,Montana,30,198769,2909
2022-1-3,Nebraska,31,344392,3338
2022-1-3,Nevada,32,514344,8428
2022-1-3,New Hampshire,33,203749,1973
2022-1-3,New Jersey,34,1644839,29073
2022-1-3,New Mexico,35,357480,5868
2022-1-3,New York,36,3678042,59240
2022-1-3,North Carolina,37,1732706,19467
2022-1-3,North Dakota,38,175145,2057
2022-1-3,Northern Mariana Islands,69,3334,18
2022-1-3,Ohio,39,2072663,29447
2022-1-3,Oklahoma,40,716851,11552
2022-1-3,Oregon,41,430931,5666
2022-1-3,Pennsylvania,42,2101019,36799
2022-1-3,Puerto Rico,72,336714,3314
2022-1-3,Rhode Island,44,231096,3066
2022-1-3,South Carolina,45,975320,14636
2022-1-3,South Dakota,46,179983,2494
2022-1-3,Tennessee,47,1419217,20691
2022-1-3,Texas,48,4746508,76280
2022-1-3,Utah,49,651898,3804
2022-1-3,Vermont,50,67226,480
2022-1-3,Virgin Islands,78,10290,89
2022-1-3,Virginia,51,1160703,15615
2022-1-3,Washington,53,883675,9908
2022-1-3,West Virginia,54,337326,5356
2022-1-3,Wisconsin,55,1132362,11185
2022-1-3,Wyoming,56,116643,1526
2022-1-4,Alabama,1,921175,16496
2022-1-4,Alaska,2,159019,955
2022-1-4,American Samoa,60,11,0
2022-1-4,Arizona,4,1411813,24509
2022-1-4,Arkansas,5,581134,9248
2022-1-4,California,6,5748437,76821
2022-1-4,Colorado,8,967513,10546
2022-1-4,Connecticut,9,544468,9274
2022-1-4,Delaware,10,191649,2286
2022-1-4,District of Columbia,11,105493,1220
2022-1-4,Florida,12,4360178,62541
2022-1-4,Georgia,13,1860683,30332
2022-1-4,Guam,66,20576,271
2022-1-4,Hawaii,15,119830,1091
2022-1-4,Idaho,16,322584,4189
2022-1-4,Illinois,17,2267641,31312
2022-1-4,Indiana,18,1290307,19256
2022-1-4,Iowa,19,587386,7858
2022-1-4,Kansas,20,535130,7072
2022-1-4,Kentucky,21,891654,12287
2022-1-4,Louisiana,22,869146,15018
2022-1-4,Maine,23,148217,1556
2022-1-4,Maryland,24,766182,11944
2022-1-4,Massachusetts,25,1192549,20410
2022-1-4,Michigan,26,1771200,29307
2022-1-4,Minnesota,27,1045310,10740
2022-1-4,Mississippi,28,566102,10492
2022-1-4,Missouri,29,1057092,16408
2022-1-4,Montana,30,199737,2912
2022-1-4,Nebraska,31,346860,3344
2022-1-4,Nevada,32,517246,8468
2022-1-4,New Hampshire,33,204897,2004
2022-1-4,New Jersey,34,1674453,29151
2022-1-4,New Mexico,35,359116,5899
2022-1-4,New York,36,3729331,59339
2022-1-4,North Carolina,37,1743469,19504
2022-1-4,North Dakota,38,176374,2060
2022-1-4,Northern Mariana Islands,69,3392,18
2022-1-4,Ohio,39,2093074,29674
2022-1-4,Oklahoma,40,720961,11552
2022-1-4,Oregon,41,435453,5710
2022-1-4,Pennsylvania,42,2122986,36968
2022-1-4,Puerto Rico,72,338600,3318
2022-1-4,Rhode Island,44,247324,3096
2022-1-4,South Carolina,45,1011271,14674
2022-1-4,South Dakota,46,183030,2498
2022-1-4,Tennessee,47,1427973,20741
2022-1-4,Texas,48,4800498,76347
2022-1-4,Utah,49,656553,3811
2022-1-4,Vermont,50,68957,480
2022-1-4,Virgin Islands,78,10714,89
2022-1-4,Virginia,51,1176159,15622
2022-1-4,Washington,53,891639,9956
2022-1-4,West Virginia,54,339679,5361
2022-1-4,Wisconsin,55,1142291,11246
2022-1-4,Wyoming,56,117389,1572
2022-1-5,Alabama,1,932250,16503
2022-1-5,Alaska,2,159019,955
2022-1-5,American Samoa,60,11,0
2022-1-5,Arizona,4,1419562,24570
2022-1-5,Arkansas,5,588622,9256
2022-1-5,California,6,5807748,76967
2022-1-5,Colorado,8,975431,10566
2022-1-5,Connecticut,9,554812,9281
2022-1-5,Delaware,10,192968,2286
2022-1-5,District of Columbia,11,106819,1222
2022-1-5,Florida,12,4419665,62542
2022-1-5,Georgia,13,1883128,30353
2022-1-5,Guam,66,21057,274
2022-1-5,Hawaii,15,122385,1091
2022-1-5,Idaho,16,324035,4194
2022-1-5,Illinois,17,2299850,31416
2022-1-5,Indiana,18,1303201,19296
2022-1-5,Iowa,19,596296,8019
2022-1-5,Kansas,20,550127,7090
2022-1-5,Kentucky,21,901534,12317
2022-1-5,Louisiana,22,879549,15027
2022-1-5,Maine,23,149543,1582
2022-1-5,Maryland,24,776468,11993
2022-1-5,Massachusetts,25,1223354,20464
2022-1-5,Michigan,26,1804085,29624
2022-1-5,Minnesota,27,1049450,10811
2022-1-5,Mississippi,28,572694,10503
2022-1-5,Missouri,29,1070390,16449
2022-1-5,Montana,30,200846,2916
2022-1-5,Nebraska,31,349523,3373
2022-1-5,Nevada,32,520948,8488
2022-1-5,New Hampshire,33,208073,2013
2022-1-5,New Jersey,34,1711738,29209
2022-1-5,New Mexico,35,361629,5935
2022-1-5,New York,36,3804480,59485
2022-1-5,North Carolina,37,1763388,19552
2022-1-5,North Dakota,38,177857,2068
2022-1-5,Northern Mariana Islands,69,3453,18
2022-1-5,Ohio,39,2112824,29674
2022-1-5,Oklahoma,40,724875,11647
2022-1-5,Oregon,41,441648,5719
2022-1-5,Pennsylvania,42,2150286,37111
2022-1-5,Puerto Rico,72,346363,3324
2022-1-5,Rhode Island,44,253192,3107
2022-1-5,South Carolina,45,1018435,14715
2022-1-5,South Dakota,46,185284,2507
2022-1-5,Tennessee,47,1427973,20741
2022-1-5,Texas,48,4848294,76446
2022-1-5,Utah,49,663801,3855
2022-1-5,Vermont,50,69762,482
2022-1-5,Virgin Islands,78,10714,89
2022-1-5,Virginia,51,1186887,15631
2022-1-5,Washington,53,902887,9962
2022-1-5,West Virginia,54,342607,5372
2022-1-5,Wisconsin,55,1156051,11319
2022-1-5,Wyoming,56,118098,1572
2022-1-6,Alabama,1,944876,16543
2022-1-6,Alaska,2,160056,955
2022-1-6,American Samoa,60,11,0
2022-1-6,Arizona,4,1430241,24586
2022-1-6,Arkansas,5,596409,9278
2022-1-6,California,6,5892644,77042
2022-1-6,Colorado,8,984170,10611
2022-1-6,Connecticut,9,563635,9281
2022-1-6,Delaware,10,195600,2286
2022-1-6,District of Columbia,11,108112,1225
2022-1-6,Florida,12,4486276,62622
2022-1-6,Georgia,13,1896287,30417
2022-1-6,Guam,66,21320,274
2022-1-6,Hawaii,15,127085,1095
2022-1-6,Idaho,16,325795,4224
2022-1-6,Illinois,17,2343834,31536
2022-1-6,Indiana,18,1318412,19448
2022-1-6,Iowa,19,596296,8019
2022-1-6,Kansas,20,550374,7093
2022-1-6,Kentucky,21,913003,12351
2022-1-6,Louisiana,22,893626,15038
2022-1-6,Maine,23,150845,1592
2022-1-6,Maryland,24,789204,12048
2022-1-6,Massachusetts,25,1250765,20510
2022-1-6,Michigan,26,1804085,29624
2022-1-6,Minnesota,27,1056376,10873
2022-1-6,Mississippi,28,579773,10511
2022-1-6,Missouri,29,1083838,16478
2022-1-6,Montana,30,202038,2917
2022-1-6,Nebraska,31,353056,3416
2022-1-6,Nevada,32,523627,8506
2022-1-6,New Hampshire,33,211952,2017
2022-1-6,New Jersey,34,1744002,29315
2022-1-6,New Mexico,35,364861,5971
2022-1-6,New York,36,3884858,59631
2022-1-6,North Carolina,37,1787010,19596
2022-1-6,North Dakota,38,179206,2072
2022-1-6,Northern Mariana Islands,69,3518,18
2022-1-6,Ohio,39,2132266,29674
2022-1-6,Oklahoma,40,731155,11647
2022-1-6,Oregon,41,449267,5728
2022-1-6,Pennsylvania,42,2179312,37366
2022-1-6,Puerto Rico,72,360923,3338
2022-1-6,Rhode Island,44,260110,3112
2022-1-6,South Carolina,45,1035256,14745
2022-1-6,South Dakota,46,187467,2520
2022-1-6,Tennessee,47,1443374,20787
2022-1-6,Texas,48,4893970,76569
2022-1-6,Utah,49,672714,3868
2022-1-6,Vermont,50,71942,482
2022-1-6,Virgin Islands,78,11160,89
2022-1-6,Virginia,51,1202727,15642
2022-1-6,Washington,53,919085,10027
2022-1-6,West Virginia,54,347554,5392
2022-1-6,Wisconsin,55,1170736,11376
2022-1-6,Wyoming,56,119093,1572
2022-1-7,Alabama,1,957848,16585
2022-1-7,Alaska,2,164255,956
2022-1-7,American Samoa,60,11,0
2022-1-7,Arizona,4,1445129,24616
2022-1-7,Arkansas,5,604843,9298
2022-1-7,California,6,6003256,77231
2022-1-7,Colorado,8,994404,10633
2022-1-7,Connecticut,9,573711,9377
2022-1-7,Delaware,10,198507,2330
2022-1-7,District of Columbia,11,110040,1227
2022-1-7,Florida,12,4563163,62688
2022-1-7,Georgia,13,1925143,30478
2022-1-7,Guam,66,21563,275
2022-1-7,Hawaii,15,130605,1098
2022-1-7,Idaho,16,327122,4236
2022-1-7,Illinois,17,2386672,31660
2022-1-7,Indiana,18,1333147,19614
2022-1-7,Iowa,19,596296,8019
2022-1-7,Kansas,20,566401,7124
2022-1-7,Kentucky,21,922708,12390
2022-1-7,Louisiana,22,908428,15054
2022-1-7,Maine,23,152173,1599
2022-1-7,Maryland,24,800982,12107
2022-1-7,Massachusetts,25,1279928,20568
2022-1-7,Michigan,26,1850791,29920
2022-1-7,Minnesota,27,1064205,10906
2022-1-7,Mississippi,28,586547,10527
2022-1-7,Missouri,29,1096061,16492
2022-1-7,Montana,30,203192,2918
2022-1-7,Nebraska,31,355928,3456
2022-1-7,Nevada,32,528892,8510
2022-1-7,New Hampshire,33,214572,2019
2022-1-7,New Jersey,34,1782463,29374
2022-1-7,New Mexico,35,369113,5985
2022-1-7,New York,36,3966952,59827
2022-1-7,North Carolina,37,1812597,19629
2022-1-7,North Dakota,38,180691,2073
2022-1-7,Northern Mariana Islands,69,3561,19
2022-1-7,Ohio,39,2151829,30072
2022-1-7,Oklahoma,40,737593,11647
2022-1-7,Oregon,41,459700,5761
2022-1-7,Pennsylvania,42,2206899,37522
2022-1-7,Puerto Rico,72,373722,3357
2022-1-7,Rhode Island,44,266066,3121
2022-1-7,South Carolina,45,1048252,14746
2022-1-7,South Dakota,46,189411,2522
2022-1-7,Tennessee,47,1461058,20824
2022-1-7,Texas,48,4947742,76676
2022-1-7,Utah,49,682182,3887
2022-1-7,Vermont,50,73802,482
2022-1-7,Virgin Islands,78,11160,89
2022-1-7,Virginia,51,1221036,15651
2022-1-7,Washington,53,935391,10067
2022-1-7,West Virginia,54,351688,5421
2022-1-7,Wisconsin,55,1186069,11402
2022-1-7,Wyoming,56,119857,1572
2022-1-8,Alabama,1,966180,16624
2022-1-8,Alaska,2,164255,956
2022-1-8,American Samoa,60,11,0
2022-1-8,Arizona,4,1461633,24704
2022-1-8,Arkansas,5,613014,9314
2022-1-8,California,6,6037652,77248
2022-1-8,Colorado,8,996960,10635
2022-1-8,Connecticut,9,573711,9377
2022-1-8,Delaware,10,202236,2365
2022-1-8,District of Columbia,11,110040,1227
2022-1-8,Florida,12,4633077,62688
2022-1-8,Georgia,13,1925143,30478
2022-1-8,Guam,66,21563,275
2022-1-8,Hawaii,15,134753,1099
2022-1-8,Idaho,16,327509,4238
2022-1-8,Illinois,17,2386672,31660
2022-1-8,Indiana,18,1333147,19614
2022-1-8,Iowa,19,608000,8019
2022-1-8,Kansas,20,566401,7124
2022-1-8,Kentucky,21,925307,12390
2022-1-8,Louisiana,22,908428,15054
2022-1-8,Maine,23,153376,1603
2022-1-8,Maryland,24,813929,12158
2022-1-8,Massachusetts,25,1279928,20568
2022-1-8,Michigan,26,1850791,29920
2022-1-8,Minnesota,27,1064205,10906
2022-1-8,Mississippi,28,586547,10527
2022-1-8,Missouri,29,1107462,16510
2022-1-8,Montana,30,203192,2918
2022-1-8,Nebraska,31,355928,3468
2022-1-8,Nevada,32,528892,8510
2022-1-8,New Hampshire,33,214572,2019
2022-1-8,New Jersey,34,1815163,29444
2022-1-8,New Mexico,35,369113,5985
2022-1-8,New York,36,4057084,59913
2022-1-8,North Carolina,37,1812902,19629
2022-1-8,North Dakota,38,181621,2074
2022-1-8,Northern Mariana Islands,69,3598,19
2022-1-8,Ohio,39,2170139,30072
2022-1-8,Oklahoma,40,737593,11647
2022-1-8,Oregon,41,459700,5761
2022-1-8,Pennsylvania,42,2240549,37642
2022-1-8,Puerto Rico,72,380339,3361
2022-1-8,Rhode Island,44,266066,3121
